FeatureCode,DateCode,Measurement,Units,Value,Sex,Age,SIMD quintiles,Urban Rural Classification
S12000042,2015-2017,95% Upper Confidence Limit,Years,5.89,Male,75-79 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,7.59,Male,70-74 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,1.46,Female,90 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,11.82,Male,60-64 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,9.72,Male,65-69 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,4.62,Male,80-84 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,11.96,Female,60-64 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,9.29,Female,65-69 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,3.56,Female,80-84 years,All,All
S12000040,2015-2017,95% Upper Confidence Limit,Years,63.32,Male,1-4 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,2.34,Female,85-89 years,All,All
S12000040,2015-2017,95% Upper Confidence Limit,Years,64.12,Male,0 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,54.53,Male,5-9 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,49.91,Male,10-14 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,8.22,Female,75-79 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,58.19,Male,1-4 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,31.03,Female,40-44 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,58.64,Male,0 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,12.71,Male,65-69 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,4.25,Female,85-89 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,15.71,Male,60-64 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,3.4,Female,90 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,10.85,Female,70-74 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,6.13,Female,80-84 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,20.04,Female,55-59 years,All,All
S12000035,2015-2017,95% Upper Confidence Limit,Years,3.22,Female,85-89 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,23.52,Female,50-54 years,All,All
S12000035,2015-2017,95% Upper Confidence Limit,Years,2.15,Female,90 years,All,All
S12000035,2015-2017,95% Upper Confidence Limit,Years,9.28,Female,70-74 years,All,All
S12000035,2015-2017,95% Upper Confidence Limit,Years,4.82,Female,80-84 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,27.2,Female,45-49 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,43.23,Female,25-29 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,34.95,Female,35-39 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,16.86,Female,60-64 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,13.79,Female,65-69 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,39.02,Female,30-34 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,65.34,Female,0 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,3.01,Male,90 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,31.17,Female,35-39 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,5.73,Male,80-84 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,4.11,Male,85-89 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,64.73,Female,1-4 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,57.8,Female,5-9 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,53.13,Female,10-14 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,39.5,Female,25-29 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,23.65,Female,45-49 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,35.24,Female,30-34 years,All,All
S12000042,2015-2017,95% Upper Confidence Limit,Years,27.33,Female,40-44 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,19.08,Male,55-59 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,34.42,Male,35-39 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,26.44,Male,45-49 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,9.95,Male,70-74 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,7.64,Male,75-79 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,30.41,Male,40-44 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,47.53,Female,20-24 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,61.07,Female,5-9 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,51.95,Female,15-19 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,22.64,Male,50-54 years,All,All
S12000041,2015-2017,95% Upper Confidence Limit,Years,56.47,Female,10-14 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,20.97,Female,50-54 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,32.22,Female,35-39 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,24.6,Female,45-49 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,6.17,Male,80-84 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,7.74,Male,75-79 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,28.31,Female,40-44 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,40.48,Female,25-29 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,44.78,Female,20-24 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,31.62,Male,40-44 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,53.8,Female,10-14 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,49.25,Female,15-19 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,36.29,Female,30-34 years,All,All
S12000047,2015-2017,95% Upper Confidence Limit,Years,49.93,Male,15-19 years,All,All
S12000047,2015-2017,95% Upper Confidence Limit,Years,54.74,Male,10-14 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,62.87,Female,0 years,All,All
S12000047,2015-2017,95% Upper Confidence Limit,Years,63.52,Male,1-4 years,All,All
S12000047,2015-2017,95% Upper Confidence Limit,Years,59.59,Male,5-9 years,All,All
S12000047,2015-2017,95% Upper Confidence Limit,Years,45.28,Male,20-24 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,12.19,Male,65-69 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,9.71,Male,70-74 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,4.69,Male,85-89 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,58.42,Female,5-9 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,4.27,Male,90 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,62.19,Female,1-4 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,9.34,Male,70-74 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,12.44,Male,65-69 years,All,All
S12000010,2015-2017,95% Upper Confidence Limit,Years,23.38,Female,50-54 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,19.5,Male,55-59 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,15.79,Male,60-64 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,6.81,Male,75-79 years,All,All
S12000010,2015-2017,95% Upper Confidence Limit,Years,48.45,Female,20-24 years,All,All
S12000010,2015-2017,95% Upper Confidence Limit,Years,44.14,Female,25-29 years,All,All
S12000010,2015-2017,95% Upper Confidence Limit,Years,31.39,Female,40-44 years,All,All
S12000010,2015-2017,95% Upper Confidence Limit,Years,16.17,Female,60-64 years,All,All
S12000010,2015-2017,95% Upper Confidence Limit,Years,27.32,Female,45-49 years,All,All
S12000010,2015-2017,95% Upper Confidence Limit,Years,19.67,Female,55-59 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,58.84,Male,10-14 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,54.06,Male,15-19 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,40.32,Male,30-34 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,23.43,Male,50-54 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,36.16,Male,35-39 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,27.45,Male,45-49 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,67.67,Female,0 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,4.78,Male,80-84 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,2.61,Male,90 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,44.7,Male,25-29 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,49.25,Male,20-24 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,3.13,Male,85-89 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,55.79,Female,15-19 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,33.27,Male,35-39 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,60.67,Female,10-14 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,29.16,Male,40-44 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,46.23,Male,20-24 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,37.44,Male,30-34 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,65.49,Female,5-9 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,3.69,Male,85-89 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,70.49,Female,0 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,51.17,Female,20-24 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,46.61,Female,25-29 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,2.47,Male,90 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,65.03,Male,0 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,7.43,Female,75-79 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,4.02,Female,85-89 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,55.52,Male,10-14 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,50.74,Male,15-19 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,5.55,Female,80-84 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,17.99,Male,55-59 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,14.83,Male,60-64 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,41.78,Male,25-29 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,21.55,Male,50-54 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,3.46,Female,90 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,25.33,Male,45-49 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,17.62,Female,55-59 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,14.56,Female,60-64 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,7.12,Female,75-79 years,All,All
S12000047,2015-2017,95% Upper Confidence Limit,Years,64.17,Male,0 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,5.18,Female,80-84 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,2.7,Female,90 years,All,All
S12000047,2015-2017,95% Upper Confidence Limit,Years,28.3,Male,40-44 years,All,All
S12000047,2015-2017,95% Upper Confidence Limit,Years,40.75,Male,25-29 years,All,All
S12000047,2015-2017,95% Upper Confidence Limit,Years,32.31,Male,35-39 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,9.19,Female,70-74 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,11.73,Female,65-69 years,All,All
S12000047,2015-2017,95% Upper Confidence Limit,Years,36.43,Male,30-34 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,13.58,Female,65-69 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,10.48,Female,70-74 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,37.4,Female,35-39 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,17.24,Female,60-64 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,69.49,Female,1-4 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,20.93,Female,55-59 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,28.94,Female,45-49 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,33.11,Female,40-44 years,All,All
S12000014,2015-2017,95% Upper Confidence Limit,Years,3.65,Female,85-89 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,42.05,Female,30-34 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,24.74,Female,50-54 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,10.4,Male,65-69 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,22.96,Male,45-49 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,16.16,Male,55-59 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,4.58,Male,80-84 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,3.2,Male,85-89 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,19.45,Male,50-54 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,28.3,Female,45-49 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,24.39,Female,50-54 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,54.27,Female,15-19 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,32.3,Female,40-44 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,13.1,Male,60-64 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,36.54,Female,35-39 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,30.61,Male,35-39 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,26.67,Male,40-44 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,57.94,Male,5-9 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,34.74,Male,30-34 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,16.88,Female,60-64 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,39.12,Male,25-29 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,6.21,Male,75-79 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,48.27,Male,15-19 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,8.08,Male,70-74 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,43.61,Male,20-24 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,61.88,Male,1-4 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,53.08,Male,10-14 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,40.84,Male,20-24 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,55.27,Male,5-9 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,45.44,Male,15-19 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,10.05,Female,70-74 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,13.45,Female,65-69 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,50.3,Male,10-14 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,60.03,Male,0 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,2.72,Female,90 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,14.27,Male,55-59 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,5.47,Female,80-84 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,3.79,Female,85-89 years,All,All
S12000039,2015-2017,95% Upper Confidence Limit,Years,59.19,Male,1-4 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,2.94,Female,85-89 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,45.37,Female,25-29 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,4.74,Female,80-84 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,40.94,Female,30-34 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,58.79,Female,10-14 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,49.82,Female,20-24 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,20.62,Female,55-59 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,17.05,Female,60-64 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,7.1,Female,75-79 years,All,All
S12000038,2015-2017,95% Upper Confidence Limit,Years,62.79,Male,0 years,All,All
S12000036,2015-2017,95% Upper Confidence Limit,Years,2.02,Female,90 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,67.67,Male,0 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,67.06,Male,1-4 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,53.37,Male,15-19 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,34.54,Male,35-39 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,48.62,Male,20-24 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,39.05,Male,30-34 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,5.51,Male,80-84 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,11.99,Male,65-69 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,7.51,Male,75-79 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,58.31,Male,10-14 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,63.26,Male,5-9 years,All,All
S12000013,2015-2017,95% Upper Confidence Limit,Years,9.46,Male,70-74 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,63.73,Male,5-9 years,All,All
S12000010,2015-2017,95% Upper Confidence Limit,Years,2.21,Female,90 years,All,All
S12000011,2015-2017,95% Upper Confidence Limit,Years,67.63,Male,1-4 years,All,All
S12000010,2015-2017,95% Upper Confidence Limit,Years,35.55,Female,35-39 years,All,All
S12000010,2015-2017,95% Upper Confidence Limit,Years,39.88,Female,30-34 years,All,All
